,Texto,Label
5003,ndo uma linguagem que  ela mesma ferida e testemunha conclumos que essa literatura configura uma potica da catstrofe um modo especfico de inscrio do real que ao resistir tanto ao silncio absoluto quanto  narrativa totalizante afirma a potncia poltica da arte em tempos de desespero palavraschave literatura brasileira contempornea catstrofe trauma silncio testemu,1
5004,ela o ramo de aveleira ela agradeceu levou o ramo para o tmulo da me plantouo ali e chorou tanto que suas lgrimas regaram o ramo ele cresceu e se tornou uma aveleira linda trs vezes,0
5005,a igualdade de condies para o acesso e a permann cia na escola e a continuidade nos nveis mais elevados de ensino o pde procura superar essas falsas oposies por meio de uma viso sistmica da educao com isso pretendese destacar que a educao como processo de socializao e individuao voltado para,0
5006, perfeio daquela moa cuidei o contrrio outrora confundi os modos de criana com expresses de carter e no vi que essa menina travessa e j de olhos pensativos era a flor caprichosa de um fruto sadio e doce por que  que no me contou tambm o que outros sabem e c em casa est mais que adivinhado e aprovado mame aprova deveras pois ento temos falado sobre isso e ela fezme ,0
5007, xcara mas o pequeno beijavame a mo como de costume e a vista dele como o gesto deume outro impulso que me custa dizer aqui mas v l digase tudo chamem me embora assassino no serei eu que os desdiga ou contradiga o meu segundo impulso foi criminoso inclineime e perguntei a ezequiel se j tomara caf j papai vou  missa com mame toma outra xcara meia xcara s e p,0
5008,so sistmica da educao integrando em cada municpio a alfabetizao  eja as salas de alfabetizao a cada formatura devem ser transformadas em salas de educao continuada de jovens e adultos o que ocorrer com maior freqncia se os equipamentos pblicos e os professores da rede pblica forem incorporados ao programa sobretudo no campo  o que no signifi ca prescindir da sociedade ci,0
5009,lizaes aliengenas no haviam morrido ou desaparecido elas haviam transcendido ao atingir um certo nvel de evoluo elas percebiam a iluso do tempo linear e a beleza da harmonia universal elas se tornavam parte da singularidade de orion contribuindo para a melodia esquecida um vasto coro de conscincia elara viu o convite ela poderia se juntar a ele abandonar a linearidade a dor e ,1
5010,no ns nos representamos os objetos como estando fora de ns e colocados todos no espao  l que sua figura sua grandeza e suas relaes recprocas so determinadas ou de terminveis o sentido interno por meio do qual o esprito se percebe a si mesmo intuitivamente ou percebe o seu estado interior no nos d sem dvida nenhuma intuio da alma ela mesma como objeto mas h todavia uma f,0
5011,ede ao movimento desse corpo porque o repouso seja o contrrio do movimento porque esse contrrio no est aqui oposto ao outro seno logicamente e no realmente para provar a contingncia do movimento seria preciso provar que em lugar de estar em movimento no instante precedente haveria sido possvel que o corpo estivesse ento em repouso no basta que o tivesse sido em seguida porque ent,0
5012,vamente abrir a porta mostrarse realmente e falar com o chefe de escritrio estava ansioso por saber depois de todas as insistncias o que diriam os outros ao vlo  sua frente se ficassem horrorizados a responsabilidade j no era dele e podia ficar quieto mas se o aceitassem calmamente tambm no teria razo para preocuparse e podia realmente chegar  estao a tempo de apanhar o t,0
5013,ito  diversidade  neurocincia social e afetiva a base neural da empatia moralidade preconceito e conexo social  psicologia ambiental e da sustentabilidade compreender e mudar os comportamentos que impactam o planeta  psicologia digital e das mdias o impacto das redes sociais realidade virtual e inteligncia artificial no comportamento e na sade mental a terapia dig,1
5014,a seus ps pedindo lhe perdo e declarando toda sua gratido e seu amor na mesma noite disse ao pai que queria casar com a moa do castelo do bosque  voc s pode desposar a filha de um rei ou de um imperador  disse o pai  desposo a mulher que me salvou a vida e prepararam as npcias convidando todos os reis e as rainhas da regio veio tambm o rei pai da princesa sem saber de nada ,0
5015,notas notas  constituio federal de  art   segundo estudo elaborado pelo instituto nacional de estudos e pesquisas educacionais ansio teixeira inep a chance de uma criana concluir o ensino mdio aumenta em  se ela tiver acesso  educao infantil  cf art    da lei n  de  de dezembro de  com a redao dada pela lei n  de  de maio de   c,0
5016,lerada e radical a partir do simbolismo do impressionismo literrio e das vanguardas do incio do sculo xx estes alicerces comeam a rachar a literatura moderna emerge da crise das grandes narrativas religiosas filosficas cientficas da desiluso psguerras mundiais das descobertas da psicanlise e da fsica quntica e do caos da vida urbana industrial seus princpios so de ruptur,1
5017,bida que a ordem na qual devem ser postas se encontre determinada como necessria esteja antes o outro depois e no inversamente mas o conceito que porta consigo a necessidade da unidade sinttica no pode ser seno um conceito puro do entendimento o qual no pode encontrarse na percepo esse conceito  aqui de relao de causa e efeito isto  de uma relao cujo primeiro termo determin,0
5018,slumbres de eras passadaso surgimento da vida a construo de cidades antigas e at mesmo cenas de um futuro que elias no conseguiu interpretar elias finalmente entendeu a anotao de seu av aetheria no era um lugar geogrfico mas um repositrio temporal um ponto de ancoragem para a histria do mundo a nvoa era a defesa da ilha protegendo o tempo da entropia e da pressa do mundo exter,1
5019, para alimentao por filtrao  evidncias moleculares e o clado cetartiodactyla a biologia molecular revolucionou a taxonomia do grupo ao demonstrar que os cetceos so na verdade artiodctilos altamente modificados sequenciamentos de protenas e dna nuclear confirmam que o grupo irmo vivo mais prximo das baleias  a famlia hippopotamidae essa descoberta levou  criao do clado cetart,1
5020,segue um resumo expandido com linguagem acadmica e estrutura adequada para trabalhos universitrios   resumo expandido  engenharia reas de atuao e diferenas fundamentais a engenharia constitui um campo do conhecimento voltado  aplicao de princpios cientficos e matemticos para a concepo desenvolvimento e otimizao de sistemas estruturas processos e tecnologias que ,1
5021,mais relevantes entre os programas do pde r eciprocamente considerados e os pres supostos mais relevantes dos programas j em curso no ministrio da educao por isso talvez iniciativas de vulto fi quem  margem da presente exposio o que se justifi ca diante da necessidade de apresentar conceitualmente a concepo de educao que embasa a execuo do pde traduzida em propostas concreta,0
5022,a teve que mergulhar nas correntes de prisma onde a luz e o som se entrelaavam ela no podia respirar no podia cantar palavras lyra ensinoua a cantar com a mente a projetar emoo e inteno em pura vibrao a melodia de elara tornouse fluida improvisada e cheia de beleza triste como uma onda quebrando na praia ela era a melodia da adaptao a gua parada ao seu redor comeou a fluir,1
5023, obrigar gregrio a voltar para o quarto com um murro depois olhou perplexo em tomo da sala de estar cobriu os olhos com as mos e desatou a chorar o peito vigoroso sacudido por soluos,0
5024, dia a porta se abriu repentinamente e ele entrou  vim buscar o que voc me prometeu  disse a rainha ficou apavorada e ofereceulhe todas as riquezas do reino se ele a deixasse ficar com a criana mas ele no quis  no uma coisa viva vale muito mais para mim que todos os tesouros do mundo a rainha ficou desesperada tanto chorou e se lamentou que o anozinho acabou ficando com pena  ,0
5025,uasiexperimental de grupos paralelos com prteste e psteste seguindo o modelo grupo  rv prteste  interveno sesso em rv  psteste i h  psteste ii  dias grupo  vdeo d prteste  interveno vdeo educativo  psteste i  psteste ii grupo  controle prteste  interveno aula tradicional com maquetemodelo  psteste i  psteste ii  ,1
5026,as coisas so simultneas quando a intuio emprica da percepo de uma e a da outra podem seguir reciprocamente o que no pode acontecer com os fenmenos como verificamos no segundo princpio assim posso comear pela percepo da lua e passar  da terra ou reciprocamente comear pela da terra e passar para a da lua e justamente porque as percepes desses objetos p odem seguirse recip,0
5027, a revoluo industrial uma anlise abrangente  introduo e contexto histrico a revoluo industrial representa um dos pontos de inflexo mais significativos na histria humana marcando a transio de sociedades agrrias e artesanais para sociedades industriais e urbanizadas surgida inicialmente na grbretanha no final do sculo xviii este fenmeno transformou radicalmente os meios de pr,1
5028, a dcima segunda fada que devia ainda oferecer seu presente  no posso cancelar a maldio que agora atingiu a princesa tenho poderes s para modificla um pouco por,0
5029,ito pelo qual se pensa um objeto que corresponde a essa intuio mas  claro segundo o que se disse que a primeira condio aquela sob a qual no podemos perceber por intuio os objetos serve em realidade a priori no esprito de fundamento aos objetos quanto  sua forma com esta condio formal da sensibilidade concordam pois necessariamente todos o s fenmenos posto que s possam ,0
5030,com a carruagem pronta para levar seu amo de volta ao seu reino cheio de alegria ajudou os noivos a se acomodar na carruagem depois tomou seu lugar na parte de trs e deu sinal de partida j haviam percorrido um trecho do caminho quando o prncipe ouviu um estalo muito prximo como se alguma coisa se tivesse quebrado na carruagem espiou pela janelinha e perguntou  o que foi henrique qu,0
5031, muitas vezes eu louvava as qualidades morais de capitu matria adequada  admirao de um seminarista a simpleza a modstia o amor do trabalho e os costumes religiosos no lhe tocava nas graas fsicas nem ele me perguntava por elas apenas insinuei a convenincia de a conhecer de vista agora no  possvel disselhe na primeira semana ao voltar de casa capitu vai passar uns dias com,0
